areatype,date,name,code,newAdmissions,cumAdmissions,cumAdmissionsByAge,covidOccupiedMVBeds,hospitalCases
nhsRegion,2020-06-01,London,E40000003,48.0,22813.0,"[{'age': '18_to_64', 'rate': 153.9, 'value': 9013}, {'age': '0_to_5', 'rate': 27.2, 'value': 195}, {'age': '6_to_17', 'rate': 14.4, 'value': 191}, {'age': '85+', 'rate': 2262.6, 'value': 3450}, {'age': '65_to_84', 'rate': 837.6, 'value': 7923}]",170.0,862.0
nhsRegion,2020-06-02,London,E40000003,51.0,22864.0,"[{'age': '18_to_64', 'rate': 154.3, 'value': 9035}, {'age': '0_to_5', 'rate': 27.2, 'value': 195}, {'age': '6_to_17', 'rate': 14.4, 'value': 192}, {'age': '85+', 'rate': 2269.2, 'value': 3460}, {'age': '65_to_84', 'rate': 839.5, 'value': 7941}]",159.0,855.0
nhsRegion,2020-06-03,London,E40000003,68.0,22932.0,"[{'age': '18_to_64', 'rate': 154.9, 'value': 9073}, {'age': '0_to_5', 'rate': 27.5, 'value': 197}, {'age': '6_to_17', 'rate': 14.4, 'value': 192}, {'age': '85+', 'rate': 2273.7, 'value': 3467}, {'age': '65_to_84', 'rate': 841.7, 'value': 7962}]",148.0,813.0
nhsRegion,2020-06-04,London,E40000003,58.0,22990.0,"[{'age': '18_to_64', 'rate': 155.4, 'value': 9098}, {'age': '0_to_5', 'rate': 27.8, 'value': 199}, {'age': '6_to_17', 'rate': 14.5, 'value': 193}, {'age': '85+', 'rate': 2278.3, 'value': 3474}, {'age': '65_to_84', 'rate': 844.1, 'value': 7985}]",139.0,795.0
nhsRegion,2020-06-05,London,E40000003,50.0,23040.0,"[{'age': '18_to_64', 'rate': 155.7, 'value': 9121}, {'age': '0_to_5', 'rate': 27.9, 'value': 200}, {'age': '6_to_17', 'rate': 14.7, 'value': 196}, {'age': '85+', 'rate': 2284.2, 'value': 3483}, {'age': '65_to_84', 'rate': 845.6, 'value': 7999}]",137.0,783.0
nhsRegion,2020-06-06,London,E40000003,46.0,23086.0,"[{'age': '18_to_64', 'rate': 156.0, 'value': 9138}, {'age': '0_to_5', 'rate': 28.0, 'value': 201}, {'age': '6_to_17', 'rate': 14.8, 'value': 197}, {'age': '85+', 'rate': 2292.8, 'value': 3496}, {'age': '65_to_84', 'rate': 847.1, 'value': 8013}]",140.0,707.0
nhsRegion,2020-06-07,London,E40000003,56.0,23142.0,"[{'age': '18_to_64', 'rate': 156.5, 'value': 9163}, {'age': '0_to_5', 'rate': 28.2, 'value': 202}, {'age': '6_to_17', 'rate': 14.8, 'value': 197}, {'age': '85+', 'rate': 2297.4, 'value': 3503}, {'age': '65_to_84', 'rate': 849.5, 'value': 8036}]",134.0,691.0
nhsRegion,2020-06-08,London,E40000003,69.0,23211.0,"[{'age': '18_to_64', 'rate': 156.9, 'value': 9190}, {'age': '0_to_5', 'rate': 28.3, 'value': 203}, {'age': '6_to_17', 'rate': 14.9, 'value': 198}, {'age': '85+', 'rate': 2304.6, 'value': 3514}, {'age': '65_to_84', 'rate': 852.6, 'value': 8065}]",134.0,701.0
nhsRegion,2020-06-09,London,E40000003,35.0,23246.0,"[{'age': '18_to_64', 'rate': 157.2, 'value': 9204}, {'age': '0_to_5', 'rate': 28.3, 'value': 203}, {'age': '6_to_17', 'rate': 15.0, 'value': 199}, {'age': '85+', 'rate': 2308.5, 'value': 3520}, {'age': '65_to_84', 'rate': 854.0, 'value': 8079}]",129.0,707.0
nhsRegion,2020-06-10,London,E40000003,41.0,23287.0,"[{'age': '18_to_64', 'rate': 157.6, 'value': 9227}, {'age': '0_to_5', 'rate': 28.5, 'value': 204}, {'age': '6_to_17', 'rate': 15.0, 'value': 199}, {'age': '85+', 'rate': 2311.1, 'value': 3524}, {'age': '65_to_84', 'rate': 855.4, 'value': 8092}]",115.0,675.0
nhsRegion,2020-06-11,London,E40000003,32.0,23319.0,"[{'age': '18_to_64', 'rate': 157.8, 'value': 9241}, {'age': '0_to_5', 'rate': 28.5, 'value': 204}, {'age': '6_to_17', 'rate': 15.0, 'value': 199}, {'age': '85+', 'rate': 2312.4, 'value': 3526}, {'age': '65_to_84', 'rate': 857.1, 'value': 8108}]",100.0,620.0
nhsRegion,2020-06-12,London,E40000003,30.0,23349.0,"[{'age': '18_to_64', 'rate': 158.0, 'value': 9253}, {'age': '0_to_5', 'rate': 28.5, 'value': 204}, {'age': '6_to_17', 'rate': 15.0, 'value': 199}, {'age': '85+', 'rate': 2315.7, 'value': 3531}, {'age': '65_to_84', 'rate': 858.5, 'value': 8121}]",100.0,568.0
nhsRegion,2020-06-13,London,E40000003,20.0,23369.0,"[{'age': '18_to_64', 'rate': 158.1, 'value': 9261}, {'age': '0_to_5', 'rate': 28.6, 'value': 205}, {'age': '6_to_17', 'rate': 15.0, 'value': 200}, {'age': '85+', 'rate': 2319.0, 'value': 3536}, {'age': '65_to_84', 'rate': 859.0, 'value': 8126}]",100.0,540.0
nhsRegion,2020-06-14,London,E40000003,22.0,23391.0,"[{'age': '18_to_64', 'rate': 158.3, 'value': 9272}, {'age': '0_to_5', 'rate': 28.6, 'value': 205}, {'age': '6_to_17', 'rate': 15.1, 'value': 201}, {'age': '85+', 'rate': 2320.3, 'value': 3538}, {'age': '65_to_84', 'rate': 859.9, 'value': 8134}]",100.0,531.0
nhsRegion,2020-06-15,London,E40000003,49.0,23440.0,"[{'age': '18_to_64', 'rate': 158.7, 'value': 9293}, {'age': '0_to_5', 'rate': 28.7, 'value': 206}, {'age': '6_to_17', 'rate': 15.3, 'value': 203}, {'age': '85+', 'rate': 2324.9, 'value': 3545}, {'age': '65_to_84', 'rate': 861.8, 'value': 8152}]",98.0,503.0
nhsRegion,2020-06-16,London,E40000003,56.0,23496.0,"[{'age': '18_to_64', 'rate': 159.2, 'value': 9322}, {'age': '0_to_5', 'rate': 28.7, 'value': 206}, {'age': '6_to_17', 'rate': 15.3, 'value': 203}, {'age': '85+', 'rate': 2326.9, 'value': 3548}, {'age': '65_to_84', 'rate': 864.3, 'value': 8176}]",97.0,539.0
nhsRegion,2020-06-17,London,E40000003,56.0,23552.0,"[{'age': '18_to_64', 'rate': 159.7, 'value': 9351}, {'age': '0_to_5', 'rate': 28.9, 'value': 207}, {'age': '6_to_17', 'rate': 15.4, 'value': 205}, {'age': '85+', 'rate': 2326.9, 'value': 3548}, {'age': '65_to_84', 'rate': 866.8, 'value': 8200}]",84.0,508.0
nhsRegion,2020-06-18,London,E40000003,50.0,23602.0,"[{'age': '18_to_64', 'rate': 160.1, 'value': 9377}, {'age': '0_to_5', 'rate': 29.2, 'value': 209}, {'age': '6_to_17', 'rate': 15.5, 'value': 206}, {'age': '85+', 'rate': 2329.5, 'value': 3552}, {'age': '65_to_84', 'rate': 868.6, 'value': 8217}]",83.0,494.0
nhsRegion,2020-06-19,London,E40000003,47.0,23649.0,"[{'age': '18_to_64', 'rate': 160.4, 'value': 9396}, {'age': '0_to_5', 'rate': 29.9, 'value': 214}, {'age': '6_to_17', 'rate': 15.5, 'value': 206}, {'age': '85+', 'rate': 2334.1, 'value': 3559}, {'age': '65_to_84', 'rate': 870.3, 'value': 8233}]",72.0,466.0
nhsRegion,2020-06-20,London,E40000003,19.0,23668.0,"[{'age': '18_to_64', 'rate': 160.5, 'value': 9401}, {'age': '0_to_5', 'rate': 30.0, 'value': 215}, {'age': '6_to_17', 'rate': 15.5, 'value': 206}, {'age': '85+', 'rate': 2338.7, 'value': 3566}, {'age': '65_to_84', 'rate': 871.0, 'value': 8239}]",71.0,466.0
nhsRegion,2020-06-21,London,E40000003,25.0,23693.0,"[{'age': '18_to_64', 'rate': 160.7, 'value': 9412}, {'age': '0_to_5', 'rate': 30.4, 'value': 218}, {'age': '6_to_17', 'rate': 15.5, 'value': 206}, {'age': '85+', 'rate': 2339.3, 'value': 3567}, {'age': '65_to_84', 'rate': 872.0, 'value': 8249}]",69.0,446.0
nhsRegion,2020-06-22,London,E40000003,60.0,23753.0,"[{'age': '18_to_64', 'rate': 161.1, 'value': 9437}, {'age': '0_to_5', 'rate': 30.8, 'value': 221}, {'age': '6_to_17', 'rate': 15.6, 'value': 208}, {'age': '85+', 'rate': 2341.9, 'value': 3571}, {'age': '65_to_84', 'rate': 874.8, 'value': 8275}]",75.0,453.0
nhsRegion,2020-06-23,London,E40000003,69.0,23822.0,"[{'age': '18_to_64', 'rate': 161.6, 'value': 9466}, {'age': '0_to_5', 'rate': 31.0, 'value': 222}, {'age': '6_to_17', 'rate': 16.0, 'value': 213}, {'age': '85+', 'rate': 2347.2, 'value': 3579}, {'age': '65_to_84', 'rate': 877.5, 'value': 8301}]",80.0,452.0
nhsRegion,2020-06-24,London,E40000003,51.0,23873.0,"[{'age': '18_to_64', 'rate': 162.0, 'value': 9489}, {'age': '0_to_5', 'rate': 31.0, 'value': 222}, {'age': '6_to_17', 'rate': 16.2, 'value': 215}, {'age': '85+', 'rate': 2353.1, 'value': 3588}, {'age': '65_to_84', 'rate': 879.3, 'value': 8318}]",77.0,477.0
nhsRegion,2020-06-25,London,E40000003,47.0,23920.0,"[{'age': '18_to_64', 'rate': 162.3, 'value': 9504}, {'age': '0_to_5', 'rate': 31.4, 'value': 225}, {'age': '6_to_17', 'rate': 16.4, 'value': 218}, {'age': '85+', 'rate': 2359.0, 'value': 3597}, {'age': '65_to_84', 'rate': 881.1, 'value': 8335}]",67.0,439.0
nhsRegion,2020-06-26,London,E40000003,39.0,23959.0,"[{'age': '18_to_64', 'rate': 162.6, 'value': 9522}, {'age': '0_to_5', 'rate': 31.7, 'value': 227}, {'age': '6_to_17', 'rate': 16.4, 'value': 218}, {'age': '85+', 'rate': 2363.6, 'value': 3604}, {'age': '65_to_84', 'rate': 882.4, 'value': 8347}]",67.0,423.0
nhsRegion,2020-06-27,London,E40000003,29.0,23988.0,"[{'age': '18_to_64', 'rate': 162.8, 'value': 9535}, {'age': '0_to_5', 'rate': 32.1, 'value': 230}, {'age': '6_to_17', 'rate': 16.4, 'value': 218}, {'age': '85+', 'rate': 2366.9, 'value': 3609}, {'age': '65_to_84', 'rate': 883.2, 'value': 8355}]",62.0,408.0
nhsRegion,2020-06-28,London,E40000003,18.0,24006.0,"[{'age': '18_to_64', 'rate': 162.9, 'value': 9542}, {'age': '0_to_5', 'rate': 32.1, 'value': 230}, {'age': '6_to_17', 'rate': 16.4, 'value': 218}, {'age': '85+', 'rate': 2369.5, 'value': 3613}, {'age': '65_to_84', 'rate': 884.0, 'value': 8362}]",63.0,392.0
nhsRegion,2020-06-29,London,E40000003,20.0,24026.0,"[{'age': '18_to_64', 'rate': 163.1, 'value': 9549}, {'age': '0_to_5', 'rate': 32.4, 'value': 232}, {'age': '6_to_17', 'rate': 16.4, 'value': 218}, {'age': '85+', 'rate': 2370.1, 'value': 3614}, {'age': '65_to_84', 'rate': 885.0, 'value': 8372}]",62.0,398.0
nhsRegion,2020-06-30,London,E40000003,28.0,24054.0,"[{'age': '18_to_64', 'rate': 163.2, 'value': 9560}, {'age': '0_to_5', 'rate': 32.8, 'value': 235}, {'age': '6_to_17', 'rate': 16.4, 'value': 218}, {'age': '85+', 'rate': 2374.1, 'value': 3620}, {'age': '65_to_84', 'rate': 885.9, 'value': 8380}]",66.0,386.0
nhsRegion,2020-07-01,London,E40000003,53.0,24107.0,"[{'age': '18_to_64', 'rate': 163.5, 'value': 9578}, {'age': '0_to_5', 'rate': 33.9, 'value': 243}, {'age': '6_to_17', 'rate': 16.8, 'value': 223}, {'age': '85+', 'rate': 2379.3, 'value': 3628}, {'age': '65_to_84', 'rate': 887.3, 'value': 8394}]",59.0,334.0
nhsRegion,2020-07-02,London,E40000003,27.0,24134.0,"[{'age': '18_to_64', 'rate': 163.8, 'value': 9593}, {'age': '0_to_5', 'rate': 33.9, 'value': 243}, {'age': '6_to_17', 'rate': 16.8, 'value': 224}, {'age': '85+', 'rate': 2380.0, 'value': 3629}, {'age': '65_to_84', 'rate': 888.4, 'value': 8404}]",54.0,320.0
nhsRegion,2020-07-03,London,E40000003,20.0,24154.0,"[{'age': '18_to_64', 'rate': 164.0, 'value': 9604}, {'age': '0_to_5', 'rate': 33.9, 'value': 243}, {'age': '6_to_17', 'rate': 16.9, 'value': 225}, {'age': '85+', 'rate': 2380.0, 'value': 3629}, {'age': '65_to_84', 'rate': 889.2, 'value': 8412}]",51.0,316.0
nhsRegion,2020-07-04,London,E40000003,16.0,24170.0,"[{'age': '18_to_64', 'rate': 164.1, 'value': 9612}, {'age': '0_to_5', 'rate': 34.0, 'value': 244}, {'age': '6_to_17', 'rate': 17.0, 'value': 226}, {'age': '85+', 'rate': 2381.3, 'value': 3631}, {'age': '65_to_84', 'rate': 889.7, 'value': 8416}]",51.0,293.0
nhsRegion,2020-07-05,London,E40000003,23.0,24193.0,"[{'age': '18_to_64', 'rate': 164.2, 'value': 9617}, {'age': '0_to_5', 'rate': 34.0, 'value': 244}, {'age': '6_to_17', 'rate': 17.0, 'value': 226}, {'age': '85+', 'rate': 2386.5, 'value': 3639}, {'age': '65_to_84', 'rate': 890.7, 'value': 8426}]",47.0,288.0
nhsRegion,2020-07-06,London,E40000003,30.0,24223.0,"[{'age': '18_to_64', 'rate': 164.5, 'value': 9633}, {'age': '0_to_5', 'rate': 34.2, 'value': 245}, {'age': '6_to_17', 'rate': 17.1, 'value': 227}, {'age': '85+', 'rate': 2389.8, 'value': 3644}, {'age': '65_to_84', 'rate': 891.5, 'value': 8433}]",52.0,291.0
nhsRegion,2020-07-07,London,E40000003,26.0,24249.0,"[{'age': '18_to_64', 'rate': 164.7, 'value': 9645}, {'age': '0_to_5', 'rate': 34.2, 'value': 245}, {'age': '6_to_17', 'rate': 17.1, 'value': 227}, {'age': '85+', 'rate': 2393.1, 'value': 3649}, {'age': '65_to_84', 'rate': 892.4, 'value': 8442}]",48.0,284.0
nhsRegion,2020-07-08,London,E40000003,30.0,24279.0,"[{'age': '18_to_64', 'rate': 165.0, 'value': 9664}, {'age': '0_to_5', 'rate': 34.2, 'value': 245}, {'age': '6_to_17', 'rate': 17.1, 'value': 228}, {'age': '85+', 'rate': 2395.1, 'value': 3652}, {'age': '65_to_84', 'rate': 893.2, 'value': 8449}]",45.0,269.0
nhsRegion,2020-07-09,London,E40000003,27.0,24306.0,"[{'age': '18_to_64', 'rate': 165.2, 'value': 9674}, {'age': '0_to_5', 'rate': 34.2, 'value': 245}, {'age': '6_to_17', 'rate': 17.2, 'value': 229}, {'age': '85+', 'rate': 2399.0, 'value': 3658}, {'age': '65_to_84', 'rate': 894.2, 'value': 8459}]",45.0,265.0
nhsRegion,2020-07-10,London,E40000003,26.0,24332.0,"[{'age': '18_to_64', 'rate': 165.4, 'value': 9688}, {'age': '0_to_5', 'rate': 34.2, 'value': 245}, {'age': '6_to_17', 'rate': 17.2, 'value': 229}, {'age': '85+', 'rate': 2401.6, 'value': 3662}, {'age': '65_to_84', 'rate': 895.1, 'value': 8467}]",39.0,255.0
nhsRegion,2020-07-11,London,E40000003,17.0,24349.0,"[{'age': '18_to_64', 'rate': 165.5, 'value': 9695}, {'age': '0_to_5', 'rate': 34.3, 'value': 246}, {'age': '6_to_17', 'rate': 17.3, 'value': 230}, {'age': '85+', 'rate': 2402.9, 'value': 3664}, {'age': '65_to_84', 'rate': 895.7, 'value': 8473}]",38.0,206.0
nhsRegion,2020-07-12,London,E40000003,16.0,24365.0,"[{'age': '18_to_64', 'rate': 165.6, 'value': 9701}, {'age': '0_to_5', 'rate': 34.7, 'value': 249}, {'age': '6_to_17', 'rate': 17.4, 'value': 231}, {'age': '85+', 'rate': 2403.6, 'value': 3665}, {'age': '65_to_84', 'rate': 896.2, 'value': 8478}]",37.0,247.0
nhsRegion,2020-07-13,London,E40000003,18.0,24383.0,"[{'age': '18_to_64', 'rate': 165.7, 'value': 9707}, {'age': '0_to_5', 'rate': 35.0, 'value': 251}, {'age': '6_to_17', 'rate': 17.5, 'value': 233}, {'age': '85+', 'rate': 2404.9, 'value': 3667}, {'age': '65_to_84', 'rate': 896.9, 'value': 8484}]",34.0,247.0
nhsRegion,2020-07-14,London,E40000003,19.0,24402.0,"[{'age': '18_to_64', 'rate': 166.0, 'value': 9719}, {'age': '0_to_5', 'rate': 35.0, 'value': 251}, {'age': '6_to_17', 'rate': 17.5, 'value': 233}, {'age': '85+', 'rate': 2406.2, 'value': 3669}, {'age': '65_to_84', 'rate': 897.4, 'value': 8489}]",35.0,229.0
nhsRegion,2020-07-15,London,E40000003,22.0,24424.0,"[{'age': '18_to_64', 'rate': 166.1, 'value': 9729}, {'age': '0_to_5', 'rate': 35.0, 'value': 251}, {'age': '6_to_17', 'rate': 17.7, 'value': 236}, {'age': '85+', 'rate': 2409.5, 'value': 3674}, {'age': '65_to_84', 'rate': 897.8, 'value': 8493}]",30.0,212.0
nhsRegion,2020-07-16,London,E40000003,24.0,24448.0,"[{'age': '18_to_64', 'rate': 166.3, 'value': 9737}, {'age': '0_to_5', 'rate': 35.0, 'value': 251}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2410.8, 'value': 3676}, {'age': '65_to_84', 'rate': 899.2, 'value': 8506}]",28.0,191.0
nhsRegion,2020-07-17,London,E40000003,18.0,24466.0,"[{'age': '18_to_64', 'rate': 166.4, 'value': 9743}, {'age': '0_to_5', 'rate': 35.0, 'value': 251}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2413.4, 'value': 3680}, {'age': '65_to_84', 'rate': 900.0, 'value': 8514}]",29.0,187.0
nhsRegion,2020-07-18,London,E40000003,5.0,24471.0,"[{'age': '18_to_64', 'rate': 166.4, 'value': 9747}, {'age': '0_to_5', 'rate': 35.0, 'value': 251}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2413.4, 'value': 3680}, {'age': '65_to_84', 'rate': 900.1, 'value': 8515}]",29.0,179.0
nhsRegion,2020-07-19,London,E40000003,7.0,24478.0,"[{'age': '18_to_64', 'rate': 166.5, 'value': 9751}, {'age': '0_to_5', 'rate': 35.2, 'value': 252}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2413.4, 'value': 3680}, {'age': '65_to_84', 'rate': 900.3, 'value': 8517}]",32.0,179.0
nhsRegion,2020-07-20,London,E40000003,14.0,24492.0,"[{'age': '18_to_64', 'rate': 166.6, 'value': 9757}, {'age': '0_to_5', 'rate': 35.3, 'value': 253}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2414.7, 'value': 3682}, {'age': '65_to_84', 'rate': 900.9, 'value': 8522}]",30.0,180.0
nhsRegion,2020-07-21,London,E40000003,11.0,24503.0,"[{'age': '18_to_64', 'rate': 166.7, 'value': 9762}, {'age': '0_to_5', 'rate': 35.3, 'value': 253}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2417.4, 'value': 3686}, {'age': '65_to_84', 'rate': 901.1, 'value': 8524}]",29.0,175.0
nhsRegion,2020-07-22,London,E40000003,11.0,24514.0,"[{'age': '18_to_64', 'rate': 166.8, 'value': 9768}, {'age': '0_to_5', 'rate': 35.4, 'value': 254}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2419.3, 'value': 3689}, {'age': '65_to_84', 'rate': 901.2, 'value': 8525}]",25.0,173.0
nhsRegion,2020-07-23,London,E40000003,14.0,24528.0,"[{'age': '18_to_64', 'rate': 166.9, 'value': 9776}, {'age': '0_to_5', 'rate': 35.4, 'value': 254}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2420.0, 'value': 3690}, {'age': '65_to_84', 'rate': 901.7, 'value': 8530}]",25.0,165.0
nhsRegion,2020-07-24,London,E40000003,15.0,24543.0,"[{'age': '18_to_64', 'rate': 167.0, 'value': 9783}, {'age': '0_to_5', 'rate': 35.4, 'value': 254}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2421.3, 'value': 3692}, {'age': '65_to_84', 'rate': 902.4, 'value': 8536}]",21.0,147.0
nhsRegion,2020-07-25,London,E40000003,5.0,24548.0,"[{'age': '18_to_64', 'rate': 167.1, 'value': 9786}, {'age': '0_to_5', 'rate': 35.4, 'value': 254}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2421.3, 'value': 3692}, {'age': '65_to_84', 'rate': 902.6, 'value': 8538}]",17.0,108.0
nhsRegion,2020-07-26,London,E40000003,9.0,24557.0,"[{'age': '18_to_64', 'rate': 167.2, 'value': 9790}, {'age': '0_to_5', 'rate': 35.4, 'value': 254}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2422.6, 'value': 3694}, {'age': '65_to_84', 'rate': 902.9, 'value': 8541}]",18.0,139.0
nhsRegion,2020-07-27,London,E40000003,10.0,24567.0,"[{'age': '18_to_64', 'rate': 167.2, 'value': 9792}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2423.3, 'value': 3695}, {'age': '65_to_84', 'rate': 903.5, 'value': 8547}]",19.0,133.0
nhsRegion,2020-07-28,London,E40000003,7.0,24574.0,"[{'age': '18_to_64', 'rate': 167.3, 'value': 9795}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2423.3, 'value': 3695}, {'age': '65_to_84', 'rate': 903.9, 'value': 8551}]",17.0,127.0
nhsRegion,2020-07-29,London,E40000003,11.0,24585.0,"[{'age': '18_to_64', 'rate': 167.3, 'value': 9800}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2423.9, 'value': 3696}, {'age': '65_to_84', 'rate': 904.5, 'value': 8556}]",17.0,131.0
nhsRegion,2020-07-30,London,E40000003,5.0,24590.0,"[{'age': '18_to_64', 'rate': 167.4, 'value': 9803}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2424.6, 'value': 3697}, {'age': '65_to_84', 'rate': 904.6, 'value': 8557}]",19.0,134.0
nhsRegion,2020-07-31,London,E40000003,2.0,24592.0,"[{'age': '18_to_64', 'rate': 167.4, 'value': 9804}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2425.2, 'value': 3698}, {'age': '65_to_84', 'rate': 904.6, 'value': 8557}]",18.0,128.0
nhsRegion,2020-08-01,London,E40000003,5.0,24597.0,"[{'age': '18_to_64', 'rate': 167.4, 'value': 9806}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2425.2, 'value': 3698}, {'age': '65_to_84', 'rate': 904.9, 'value': 8560}]",16.0,126.0
nhsRegion,2020-08-02,London,E40000003,10.0,24607.0,"[{'age': '18_to_64', 'rate': 167.5, 'value': 9809}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2425.9, 'value': 3699}, {'age': '65_to_84', 'rate': 905.5, 'value': 8566}]",15.0,120.0
nhsRegion,2020-08-03,London,E40000003,2.0,24609.0,"[{'age': '18_to_64', 'rate': 167.5, 'value': 9809}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.8, 'value': 237}, {'age': '85+', 'rate': 2426.5, 'value': 3700}, {'age': '65_to_84', 'rate': 905.6, 'value': 8567}]",17.0,122.0
nhsRegion,2020-08-04,London,E40000003,5.0,24614.0,"[{'age': '18_to_64', 'rate': 167.5, 'value': 9812}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.9, 'value': 238}, {'age': '85+', 'rate': 2426.5, 'value': 3700}, {'age': '65_to_84', 'rate': 905.7, 'value': 8568}]",15.0,118.0
nhsRegion,2020-08-05,London,E40000003,12.0,24626.0,"[{'age': '18_to_64', 'rate': 167.6, 'value': 9818}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.9, 'value': 238}, {'age': '85+', 'rate': 2427.9, 'value': 3702}, {'age': '65_to_84', 'rate': 906.2, 'value': 8572}]",13.0,111.0
nhsRegion,2020-08-06,London,E40000003,7.0,24633.0,"[{'age': '18_to_64', 'rate': 167.7, 'value': 9824}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.9, 'value': 238}, {'age': '85+', 'rate': 2427.9, 'value': 3702}, {'age': '65_to_84', 'rate': 906.3, 'value': 8573}]",11.0,113.0
nhsRegion,2020-08-07,London,E40000003,7.0,24640.0,"[{'age': '18_to_64', 'rate': 167.8, 'value': 9826}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.9, 'value': 238}, {'age': '85+', 'rate': 2429.2, 'value': 3704}, {'age': '65_to_84', 'rate': 906.6, 'value': 8576}]",10.0,105.0
nhsRegion,2020-08-08,London,E40000003,2.0,24642.0,"[{'age': '18_to_64', 'rate': 167.8, 'value': 9827}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.9, 'value': 238}, {'age': '85+', 'rate': 2429.8, 'value': 3705}, {'age': '65_to_84', 'rate': 906.6, 'value': 8576}]",10.0,126.0
nhsRegion,2020-08-09,London,E40000003,10.0,24652.0,"[{'age': '18_to_64', 'rate': 167.9, 'value': 9831}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.9, 'value': 238}, {'age': '85+', 'rate': 2431.8, 'value': 3708}, {'age': '65_to_84', 'rate': 906.9, 'value': 8579}]",12.0,107.0
nhsRegion,2020-08-10,London,E40000003,9.0,24661.0,"[{'age': '18_to_64', 'rate': 167.9, 'value': 9834}, {'age': '0_to_5', 'rate': 35.6, 'value': 255}, {'age': '6_to_17', 'rate': 17.9, 'value': 238}, {'age': '85+', 'rate': 2433.1, 'value': 3710}, {'age': '65_to_84', 'rate': 907.3, 'value': 8583}]",12.0,107.0
nhsRegion,2020-08-11,London,E40000003,18.0,24679.0,"[{'age': '18_to_64', 'rate': 168.1, 'value': 9842}, {'age': '0_to_5', 'rate': 35.9, 'value': 257}, {'age': '6_to_17', 'rate': 18.0, 'value': 239}, {'age': '85+', 'rate': 2435.1, 'value': 3713}, {'age': '65_to_84', 'rate': 907.7, 'value': 8587}]",13.0,105.0
